"symbiont","host"
"S44","H42"
"S46","H63"
"S53","H131"
"S57","H60"
"S60","H121"
"S60","H122"
"S61","H65"
"S63","H44"
"S64","H66"
"S65","H71"
"S69","H71"
"S70","H72"
"S72","H105"
"S74","H84"
"S75","H96"
"S75","H103"
"S76","H136"
"S76","H137"
"S77","H7"
"S78","H7"
"S79","H90"
"S80","H89"
"S81","H90"
"S82","H91"
"S83","H92"
"S85","H93"
"S86","H94"
"S88","H97"
"S89","H98"
"S90","H99"
"S91","H100"
"S92","H101"
"S93","H75"
"S93","H166"
"S94","H96"
"S94","H103"
"S95","H104"
"S96","H69"
"S98","H77"
"S99","H77"
"S100","H108"
"S101","H109"
"S104","H114"
"S105","H115"
"S107","H143"
"S109","H145"
"S110","H177"
"S111","H102"
"S113","H127"
"S114","H120"
"S116","H124"
"S117","H69"
"S118","H69"
"S120","H132"
"S121","H133"
"S122","H177"
"S124","H74"
"S125","H74"
"S126","H138"
"S127","H139"
"S128","H156"
"S129","H156"
"S131","H141"
"S132","H142"
"S133","H144"
"S135","H160"
"S135","H161"
"S136","H146"
"S137","H147"
"S138","H148"
"S139","H117"
"S139","H149"
"S140","H150"
"S143","H176"
"S144","H70"
"S144","H106"
"S145","H70"
"S145","H106"
"S146","H157"
"S147","H142"
"S148","H168"
"S149","H158"
"S150","H159"
"S151","H119"
"S151","H162"
"S152","H163"
"S153","H142"
"S154","H142"
"S155","H166"
"S156","H75"
"S156","H167"
"S157","H168"
"S159","H172"
"S160","H7"
"S161","H7"
"S162","H173"
"S163","H174"
"S164","H175"
"S165","H176"
"S166","H177"
"S167","H178"
