"symbiont","host"
"S20","H55"
"S22","H19"
"S24","H33"
"S30","H24"
"S38","H49"
"S42","H65"
"S49","H47"
"S50","H50"
"S52","H52"
"S53","H63"
"S53","H64"
"S55","H55"
"S56","H49"
"S57","H56"
"S58","H106"
"S68","H153"
"S68","H154"
"S70","H87"
"S77","H79"
"S79","H49"
"S80","H49"
"S83","H83"
"S85","H58"
"S86","H58"
"S88","H85"
"S89","H67"
"S89","H88"
"S90","H90"
"S91","H112"
"S92","H91"
"S93","H93"
"S94","H94"
"S95","H95"
"S96","H92"
"S97","H97"
"S100","H100"
"S101","H107"
"S102","H108"
"S103","H110"
"S104","H109"
"S105","H111"
"S106","H112"
"S107","H113"
"S108","H114"
"S109","H115"
"S110","H92"
"S111","H92"
"S114","H110"
"S115","H57"
"S115","H121"
"S116","H151"
"S116","H152"
"S117","H122"
"S119","H125"
"S120","H127"
"S121","H66"
"S122","H84"
"S122","H131"
"S123","H132"
"S124","H133"
"S125","H134"
"S127","H136"
"S129","H89"
"S129","H138"
"S130","H111"
"S131","H139"
"S133","H66"
"S134","H66"
"S135","H28"
"S136","H95"
"S137","H95"
"S139","H142"
"S140","H102"
"S141","H102"
"S142","H143"
"S144","H128"
"S146","H126"
"S146","H134"
"S147","H126"
"S147","H134"
"S148","H145"
"S149","H146"
"S150","H111"
"S151","H111"
"S152","H28"
"S153","H28"
"S154","H123"
"S155","H123"
"S156","H49"
"S157","H49"
"S158","H147"
"S159","H148"
"S160","H96"
"S160","H155"
"S161","H156"
"S162","H157"
"S163","H158"
"S164","H159"
"S165","H160"
