"symbiont","host"
"S14","H88"
"S16","H32"
"S18","H14"
"S20","H14"
"S33","H50"
"S34","H53"
"S35","H42"
"S40","H35"
"S41","H14"
"S42","H45"
"S43","H7"
"S44","H47"
"S46","H7"
"S46","H51"
"S47","H41"
"S47","H44"
"S48","H41"
"S48","H44"
"S49","H53"
"S50","H53"
"S51","H56"
"S53","H58"
"S54","H52"
"S55","H52"
"S56","H59"
"S57","H60"
"S58","H14"
"S58","H62"
"S59","H89"
"S60","H63"
"S61","H63"
"S62","H14"
"S63","H14"
"S64","H64"
"S64","H86"
"S64","H87"
"S65","H65"
"S67","H72"
"S68","H70"
"S68","H71"
"S69","H70"
"S69","H71"
"S70","H73"
"S71","H74"
"S72","H75"
"S73","H77"
"S74","H36"
"S74","H78"
"S75","H79"
"S76","H80"
"S77","H81"
"S78","H82"
"S79","H83"
"S80","H84"
"S81","H85"
"S82","H88"
"S83","H89"
"S84","H90"
"S85","H91"
"S86","H28"
"S87","H28"
