"symbiont","host"
"S15","H112"
"S17","H17"
"S18","H35"
"S35","H32"
"S38","H92"
"S40","H39"
"S46","H45"
"S52","H54"
"S54","H61"
"S58","H65"
"S58","H114"
"S58","H115"
"S59","H43"
"S61","H69"
"S62","H59"
"S65","H92"
"S66","H93"
"S67","H105"
"S71","H94"
"S71","H95"
"S72","H64"
"S75","H127"
"S76","H78"
"S78","H59"
"S79","H59"
"S80","H80"
"S81","H68"
"S82","H68"
"S83","H83"
"S84","H97"
"S84","H98"
"S84","H99"
"S85","H85"
"S86","H87"
"S87","H122"
"S88","H86"
"S89","H86"
"S91","H89"
"S92","H74"
"S92","H90"
"S93","H97"
"S93","H98"
"S93","H99"
"S94","H92"
"S95","H93"
"S96","H96"
"S96","H98"
"S96","H99"
"S97","H97"
"S98","H100"
"S99","H101"
"S100","H102"
"S101","H103"
"S102","H104"
"S103","H105"
"S104","H106"
"S105","H110"
"S106","H111"
"S107","H112"
"S108","H113"
"S109","H116"
"S110","H117"
"S111","H118"
"S112","H91"
"S112","H119"
"S113","H120"
"S114","H121"
"S115","H122"
"S116","H123"
"S117","H124"
"S118","H125"
"S119","H126"
"S120","H127"
"S121","H88"
"S122","H88"
