"symbiont","host"
"S17","H48"
"S22","H57"
"S28","H26"
"S29","H36"
"S31","H62"
"S33","H64"
"S34","H40"
"S38","H39"
"S39","H2"
"S40","H41"
"S41","H75"
"S42","H42"
"S44","H69"
"S46","H50"
"S46","H51"
"S47","H47"
"S48","H44"
"S50","H53"
"S51","H57"
"S52","H57"
"S53","H64"
"S53","H65"
"S54","H65"
"S55","H60"
"S56","H61"
"S57","H62"
"S59","H56"
"S61","H2"
"S61","H26"
"S62","H2"
"S62","H26"
"S63","H66"
"S66","H69"
"S67","H70"
"S68","H71"
"S69","H72"
"S70","H73"
"S71","H74"
"S72","H53"
"S72","H75"
"S73","H76"
"S74","H44"
"S75","H44"
"S76","H77"
"S77","H78"
"S78","H19"
"S78","H46"
"S79","H19"
"S79","H46"
