"symbiont","host"
"S18","H36"
"S25","H19"
"S28","H39"
"S32","H23"
"S33","H24"
"S34","H32"
"S36","H52"
"S42","H13"
"S43","H13"
"S44","H32"
"S46","H35"
"S52","H73"
"S53","H73"
"S54","H86"
"S54","H87"
"S57","H99"
"S59","H39"
"S61","H53"
"S62","H39"
"S64","H58"
"S65","H59"
"S66","H43"
"S68","H61"
"S69","H62"
"S70","H63"
"S71","H130"
"S72","H39"
"S74","H64"
"S76","H66"
"S77","H67"
"S80","H36"
"S81","H36"
"S82","H36"
"S83","H70"
"S84","H71"
"S85","H48"
"S86","H48"
"S87","H74"
"S88","H75"
"S89","H13"
"S90","H13"
"S91","H78"
"S92","H114"
"S93","H56"
"S94","H56"
"S95","H79"
"S97","H81"
"S98","H82"
"S103","H93"
"S105","H96"
"S106","H97"
"S107","H91"
"S107","H98"
"S108","H57"
"S110","H85"
"S111","H85"
"S113","H101"
"S114","H102"
"S115","H103"
"S116","H131"
"S117","H104"
"S118","H105"
"S122","H111"
"S123","H111"
"S124","H112"
"S125","H107"
"S125","H108"
"S126","H107"
"S126","H108"
"S127","H105"
"S128","H105"
"S129","H130"
"S130","H115"
"S131","H116"
"S132","H33"
"S133","H33"
"S133","H118"
"S134","H44"
"S134","H47"
"S134","H119"
"S135","H120"
"S136","H31"
"S136","H121"
"S137","H77"
"S138","H77"
"S139","H125"
"S140","H126"
"S141","H126"
"S142","H55"
"S142","H127"
"S143","H128"
"S144","H122"
"S145","H122"
"S146","H129"
"S147","H130"
"S148","H60"
"S149","H60"
