"symbiont","host"
"S14","H33"
"S21","H20"
"S24","H20"
"S26","H29"
"S27","H36"
"S28","H17"
"S29","H22"
"S31","H24"
"S32","H26"
"S33","H29"
"S34","H75"
"S35","H30"
"S36","H52"
"S37","H62"
"S38","H39"
"S39","H39"
"S40","H33"
"S41","H34"
"S42","H35"
"S43","H36"
"S45","H49"
"S46","H71"
"S47","H72"
"S48","H40"
"S51","H43"
"S52","H29"
"S53","H29"
"S54","H46"
"S55","H17"
"S56","H17"
"S57","H47"
"S58","H48"
"S59","H49"
"S60","H50"
"S61","H63"
"S61","H73"
"S62","H61"
"S63","H52"
"S65","H55"
"S66","H60"
"S67","H60"
"S69","H59"
"S70","H62"
"S71","H63"
"S72","H65"
"S73","H66"
"S74","H67"
"S75","H68"
"S76","H54"
"S77","H54"
"S78","H69"
"S79","H70"
"S80","H51"
"S81","H51"
"S82","H64"
"S82","H73"
"S83","H74"
"S84","H75"
"S85","H76"
