"symbiont","host"
"S21","H78"
"S21","H79"
"S23","H14"
"S29","H17"
"S31","H20"
"S37","H29"
"S40","H34"
"S41","H35"
"S42","H36"
"S43","H37"
"S44","H40"
"S46","H42"
"S47","H78"
"S47","H79"
"S48","H43"
"S50","H51"
"S51","H45"
"S52","H26"
"S52","H46"
"S53","H36"
"S54","H36"
"S56","H49"
"S57","H69"
"S58","H52"
"S59","H53"
"S60","H54"
"S61","H55"
"S62","H56"
"S63","H57"
"S64","H58"
"S65","H59"
"S66","H15"
"S67","H15"
"S68","H63"
"S69","H64"
"S70","H65"
"S71","H80"
"S72","H66"
"S73","H67"
"S74","H68"
"S76","H71"
"S77","H62"
"S77","H72"
"S78","H73"
"S79","H69"
"S80","H69"
"S81","H74"
"S83","H76"
"S84","H77"
"S85","H53"
"S86","H53"
"S87","H80"
"S88","H81"
