"symbiont","host"
"S19","H74"
"S19","H111"
"S22","H74"
"S22","H111"
"S26","H74"
"S26","H111"
"S32","H74"
"S35","H71"
"S37","H175"
"S40","H76"
"S41","H40"
"S42","H119"
"S43","H32"
"S45","H74"
"S45","H111"
"S46","H119"
"S50","H23"
"S51","H23"
"S54","H41"
"S54","H42"
"S55","H41"
"S55","H42"
"S60","H163"
"S62","H87"
"S63","H24"
"S64","H24"
"S66","H119"
"S70","H80"
"S71","H163"
"S73","H55"
"S76","H61"
"S79","H56"
"S80","H119"
"S83","H135"
"S84","H71"
"S86","H69"
"S88","H67"
"S90","H76"
"S91","H71"
"S92","H156"
"S93","H127"
"S93","H128"
"S95","H80"
"S96","H55"
"S96","H98"
"S97","H77"
"S98","H78"
"S98","H79"
"S99","H29"
"S101","H80"
"S102","H81"
"S103","H67"
"S104","H67"
"S106","H84"
"S107","H85"
"S107","H121"
"S108","H159"
"S108","H160"
"S109","H92"
"S110","H40"
"S111","H40"
"S112","H89"
"S114","H92"
"S115","H185"
"S117","H36"
"S117","H94"
"S118","H95"
"S121","H60"
"S122","H60"
"S123","H124"
"S124","H47"
"S124","H65"
"S125","H55"
"S125","H98"
"S127","H100"
"S129","H102"
"S130","H40"
"S131","H40"
"S132","H105"
"S134","H111"
"S135","H156"
"S138","H125"
"S140","H113"
"S141","H116"
"S142","H167"
"S144","H125"
"S145","H126"
"S146","H172"
"S146","H173"
"S147","H129"
"S148","H130"
"S149","H131"
"S150","H133"
"S151","H134"
"S152","H137"
"S154","H139"
"S155","H140"
"S157","H142"
"S158","H96"
"S159","H96"
"S160","H143"
"S161","H144"
"S162","H147"
"S163","H148"
"S164","H149"
"S165","H150"
"S166","H151"
"S167","H152"
"S168","H155"
"S169","H156"
"S171","H163"
"S172","H164"
"S173","H145"
"S173","H165"
"S174","H166"
"S175","H167"
"S176","H168"
"S177","H169"
"S178","H177"
"S179","H157"
"S181","H132"
"S181","H170"
"S182","H171"
"S183","H182"
"S183","H183"
"S184","H182"
"S184","H183"
"S185","H154"
"S185","H174"
"S186","H175"
"S187","H77"
"S188","H77"
"S189","H176"
"S190","H177"
"S191","H178"
"S192","H179"
"S193","H180"
"S194","H181"
