"symbiont","host"
"S33","H26"
"S58","H110"
"S60","H140"
"S64","H49"
"S68","H53"
"S74","H51"
"S75","H51"
"S80","H78"
"S82","H80"
"S83","H62"
"S84","H45"
"S84","H131"
"S87","H65"
"S88","H125"
"S89","H126"
"S90","H67"
"S91","H68"
"S95","H30"
"S96","H87"
"S97","H72"
"S99","H74"
"S101","H76"
"S102","H66"
"S104","H81"
"S105","H115"
"S106","H78"
"S107","H80"
"S109","H81"
"S110","H85"
"S111","H86"
"S112","H87"
"S113","H88"
"S115","H123"
"S115","H124"
"S119","H45"
"S120","H45"
"S123","H79"
"S124","H79"
"S129","H30"
"S130","H30"
"S131","H95"
"S133","H70"
"S134","H97"
"S134","H98"
"S135","H63"
"S136","H63"
"S137","H99"
"S139","H103"
"S140","H105"
"S141","H125"
"S142","H65"
"S144","H112"
"S145","H70"
"S146","H70"
"S147","H115"
"S148","H118"
"S149","H119"
"S150","H65"
"S151","H65"
"S152","H120"
"S153","H82"
"S153","H83"
"S154","H82"
"S154","H83"
"S155","H125"
"S156","H126"
"S157","H128"
"S158","H106"
"S159","H133"
"S160","H134"
"S161","H135"
"S162","H92"
"S163","H92"
"S164","H136"
"S165","H137"
"S166","H138"
"S167","H113"
"S167","H114"
"S168","H113"
"S168","H114"
"S169","H78"
"S170","H78"
"S171","H143"
"S172","H123"
"S172","H124"
"S172","H144"
"S173","H104"
"S174","H104"
"S175","H127"
"S176","H127"
"S177","H106"
"S178","H106"
