"symbiont","host"
"S16","H15"
"S16","H36"
"S19","H23"
"S21","H25"
"S24","H75"
"S25","H29"
"S28","H42"
"S32","H43"
"S32","H44"
"S33","H57"
"S34","H34"
"S35","H47"
"S37","H39"
"S38","H39"
"S40","H16"
"S41","H41"
"S42","H42"
"S43","H58"
"S44","H49"
"S44","H65"
"S44","H66"
"S46","H54"
"S46","H55"
"S48","H74"
"S48","H75"
"S50","H52"
"S51","H56"
"S52","H57"
"S54","H21"
"S54","H59"
"S55","H35"
"S55","H60"
"S56","H61"
"S57","H62"
"S58","H63"
"S59","H64"
"S60","H67"
"S61","H68"
"S62","H69"
"S63","H70"
"S64","H71"
