"symbiont","host"
"S28","H128"
"S28","H129"
"S36","H206"
"S36","H207"
"S42","H34"
"S48","H34"
"S57","H234"
"S57","H235"
"S66","H60"
"S74","H171"
"S77","H71"
"S79","H273"
"S79","H274"
"S80","H129"
"S84","H92"
"S85","H92"
"S92","H133"
"S93","H97"
"S100","H128"
"S100","H129"
"S101","H128"
"S101","H129"
"S105","H94"
"S107","H86"
"S110","H163"
"S110","H164"
"S112","H279"
"S113","H141"
"S114","H104"
"S115","H105"
"S116","H137"
"S116","H143"
"S122","H119"
"S125","H137"
"S127","H124"
"S128","H268"
"S129","H143"
"S129","H219"
"S131","H132"
"S132","H143"
"S132","H219"
"S133","H139"
"S134","H63"
"S135","H63"
"S136","H138"
"S138","H110"
"S141","H148"
"S142","H149"
"S144","H152"
"S145","H117"
"S145","H153"
"S146","H156"
"S147","H157"
"S148","H159"
"S152","H133"
"S153","H133"
"S154","H34"
"S155","H34"
"S157","H180"
"S157","H181"
"S158","H269"
"S158","H270"
"S159","H269"
"S159","H270"
"S162","H176"
"S162","H191"
"S162","H192"
"S163","H79"
"S164","H79"
"S167","H182"
"S168","H183"
"S170","H185"
"S172","H187"
"S175","H189"
"S176","H110"
"S177","H114"
"S178","H114"
"S179","H190"
"S180","H137"
"S181","H137"
"S182","H194"
"S183","H196"
"S184","H110"
"S185","H110"
"S186","H202"
"S187","H205"
"S188","H210"
"S189","H245"
"S190","H214"
"S192","H216"
"S193","H208"
"S193","H217"
"S194","H92"
"S195","H219"
"S196","H193"
"S197","H193"
"S198","H236"
"S199","H220"
"S200","H162"
"S200","H222"
"S201","H223"
"S202","H224"
"S203","H225"
"S204","H226"
"S207","H232"
"S209","H97"
"S210","H97"
"S212","H148"
"S212","H232"
"S213","H233"
"S214","H254"
"S215","H255"
"S216","H236"
"S217","H237"
"S218","H238"
"S219","H250"
"S220","H240"
"S222","H247"
"S223","H161"
"S223","H221"
"S224","H161"
"S224","H221"
"S225","H143"
"S226","H143"
"S227","H111"
"S227","H246"
"S228","H250"
"S229","H251"
"S230","H123"
"S231","H123"
"S232","H252"
"S233","H253"
"S234","H256"
"S235","H177"
"S235","H257"
"S236","H258"
"S237","H259"
"S238","H111"
"S238","H246"
"S239","H111"
"S239","H246"
"S240","H165"
"S241","H165"
"S242","H261"
"S243","H263"
"S244","H264"
"S245","H265"
"S246","H266"
"S247","H267"
"S248","H268"
"S249","H234"
"S249","H235"
"S250","H234"
"S250","H235"
"S251","H271"
"S252","H272"
"S253","H199"
"S254","H199"
"S255","H140"
"S255","H186"
"S256","H140"
"S256","H186"
"S257","H227"
"S257","H275"
"S258","H276"
"S259","H277"
"S261","H103"
"S261","H243"
"S262","H103"
"S262","H243"
"S263","H150"
"S263","H282"
"S264","H281"
"S265","H281"
"S266","H283"
"S267","H262"
"S268","H262"
"S269","H284"
"S270","H284"
