"symbiont","host"
"S51","H142"
"S51","H143"
"S58","H52"
"S59","H53"
"S64","H60"
"S64","H100"
"S64","H101"
"S65","H57"
"S66","H60"
"S66","H101"
"S73","H72"
"S77","H59"
"S78","H96"
"S79","H74"
"S81","H76"
"S82","H78"
"S84","H99"
"S84","H121"
"S84","H249"
"S85","H89"
"S86","H89"
"S87","H83"
"S90","H86"
"S91","H59"
"S93","H89"
"S94","H188"
"S95","H188"
"S96","H59"
"S97","H59"
"S99","H90"
"S100","H259"
"S100","H260"
"S101","H95"
"S102","H61"
"S102","H91"
"S104","H93"
"S106","H109"
"S106","H110"
"S107","H94"
"S110","H87"
"S112","H98"
"S112","H121"
"S113","H99"
"S113","H129"
"S116","H247"
"S116","H248"
"S120","H112"
"S121","H150"
"S122","H114"
"S124","H66"
"S125","H66"
"S126","H118"
"S127","H119"
"S128","H102"
"S129","H102"
"S130","H96"
"S131","H96"
"S136","H127"
"S137","H130"
"S138","H130"
"S141","H77"
"S142","H77"
"S144","H136"
"S145","H60"
"S146","H60"
"S147","H246"
"S148","H205"
"S149","H137"
"S151","H139"
"S151","H140"
"S152","H141"
"S153","H144"
"S154","H97"
"S154","H145"
"S155","H147"
"S156","H148"
"S157","H149"
"S158","H124"
"S162","H156"
"S163","H157"
"S164","H146"
"S164","H160"
"S165","H161"
"S166","H162"
"S167","H163"
"S168","H242"
"S169","H165"
"S170","H166"
"S171","H167"
"S172","H173"
"S173","H173"
"S175","H104"
"S175","H242"
"S177","H179"
"S178","H179"
"S179","H195"
"S180","H150"
"S181","H150"
"S184","H183"
"S185","H225"
"S185","H226"
"S186","H185"
"S187","H82"
"S188","H82"
"S189","H188"
"S190","H189"
"S191","H190"
"S192","H152"
"S193","H152"
"S194","H191"
"S195","H192"
"S196","H208"
"S197","H193"
"S198","H194"
"S199","H195"
"S200","H196"
"S201","H101"
"S203","H138"
"S204","H138"
"S205","H197"
"S206","H199"
"S207","H129"
"S207","H174"
"S208","H129"
"S208","H174"
"S209","H201"
"S210","H202"
"S211","H203"
"S212","H204"
"S213","H207"
"S214","H208"
"S215","H209"
"S217","H120"
"S217","H211"
"S218","H213"
"S219","H214"
"S220","H215"
"S221","H216"
"S223","H218"
"S225","H203"
"S226","H203"
"S227","H247"
"S227","H248"
"S228","H219"
"S229","H205"
"S229","H206"
"S230","H205"
"S230","H206"
"S233","H212"
"S234","H184"
"S235","H184"
"S236","H223"
"S237","H224"
"S238","H227"
"S239","H228"
"S240","H229"
"S241","H231"
"S242","H232"
"S243","H200"
"S243","H235"
"S244","H236"
"S245","H237"
"S246","H238"
"S247","H113"
"S247","H239"
"S248","H179"
"S248","H240"
"S249","H198"
"S250","H198"
"S251","H243"
"S252","H244"
"S253","H245"
"S254","H246"
"S255","H249"
"S256","H121"
"S256","H230"
"S256","H250"
"S257","H255"
"S258","H256"
"S259","H170"
"S259","H257"
"S260","H258"
"S261","H261"
"S262","H262"
