"symbiont","host"
"S39","H40"
"S47","H53"
"S48","H120"
"S48","H121"
"S53","H58"
"S54","H113"
"S55","H59"
"S56","H125"
"S57","H102"
"S59","H61"
"S61","H78"
"S63","H69"
"S65","H71"
"S67","H73"
"S68","H147"
"S69","H76"
"S72","H78"
"S73","H52"
"S74","H52"
"S75","H80"
"S77","H57"
"S81","H82"
"S82","H82"
"S83","H84"
"S84","H86"
"S85","H87"
"S86","H88"
"S87","H89"
"S88","H92"
"S88","H94"
"S88","H140"
"S89","H85"
"S90","H85"
"S92","H91"
"S93","H101"
"S94","H92"
"S94","H139"
"S94","H140"
"S95","H93"
"S97","H96"
"S98","H99"
"S100","H101"
"S101","H102"
"S102","H103"
"S103","H104"
"S104","H105"
"S105","H145"
"S106","H107"
"S107","H106"
"S108","H106"
"S109","H108"
"S110","H111"
"S111","H112"
"S112","H113"
"S113","H114"
"S114","H116"
"S115","H117"
"S116","H122"
"S118","H124"
"S119","H125"
"S120","H126"
"S121","H127"
"S122","H128"
"S123","H129"
"S124","H115"
"S124","H130"
"S125","H115"
"S125","H130"
"S126","H131"
"S127","H132"
"S128","H79"
"S129","H79"
"S130","H133"
"S131","H134"
"S132","H135"
"S133","H136"
"S134","H142"
"S135","H141"
"S136","H144"
"S137","H145"
"S138","H146"
"S139","H147"
"S140","H148"
"S141","H149"
