"symbiont","host"
"S26","H24"
"S40","H39"
"S44","H43"
"S50","H48"
"S55","H36"
"S55","H108"
"S57","H58"
"S61","H63"
"S64","H137"
"S66","H67"
"S69","H122"
"S69","H123"
"S70","H70"
"S71","H119"
"S73","H91"
"S75","H73"
"S79","H84"
"S80","H85"
"S84","H219"
"S86","H91"
"S90","H34"
"S91","H174"
"S91","H175"
"S92","H174"
"S92","H175"
"S95","H165"
"S96","H164"
"S97","H97"
"S99","H189"
"S100","H98"
"S101","H77"
"S103","H222"
"S104","H222"
"S104","H223"
"S105","H40"
"S105","H101"
"S107","H37"
"S108","H37"
"S110","H104"
"S112","H36"
"S112","H108"
"S113","H109"
"S115","H112"
"S116","H165"
"S117","H114"
"S118","H115"
"S120","H107"
"S122","H205"
"S123","H49"
"S123","H80"
"S123","H152"
"S124","H49"
"S124","H80"
"S124","H153"
"S125","H148"
"S125","H149"
"S126","H116"
"S127","H34"
"S130","H117"
"S134","H39"
"S135","H39"
"S136","H158"
"S142","H127"
"S144","H120"
"S146","H130"
"S147","H200"
"S148","H131"
"S150","H133"
"S151","H145"
"S152","H137"
"S153","H138"
"S154","H139"
"S155","H140"
"S156","H89"
"S157","H134"
"S158","H134"
"S160","H145"
"S161","H146"
"S163","H49"
"S163","H152"
"S163","H209"
"S164","H153"
"S166","H158"
"S169","H160"
"S170","H162"
"S171","H161"
"S172","H161"
"S173","H110"
"S174","H110"
"S175","H163"
"S176","H164"
"S177","H138"
"S178","H138"
"S179","H157"
"S180","H112"
"S180","H166"
"S181","H167"
"S182","H168"
"S185","H173"
"S186","H207"
"S187","H62"
"S187","H176"
"S188","H177"
"S189","H88"
"S190","H88"
"S191","H178"
"S192","H179"
"S194","H181"
"S195","H184"
"S196","H185"
"S197","H187"
"S198","H188"
"S199","H120"
"S200","H205"
"S201","H205"
"S202","H190"
"S203","H191"
"S204","H81"
"S205","H182"
"S205","H194"
"S206","H157"
"S207","H157"
"S208","H165"
"S209","H199"
"S210","H200"
"S211","H201"
"S213","H203"
"S214","H165"
"S215","H165"
"S216","H120"
"S217","H120"
"S218","H204"
"S219","H205"
"S220","H48"
"S220","H186"
"S221","H48"
"S221","H186"
"S222","H111"
"S223","H111"
"S224","H208"
"S225","H80"
"S225","H209"
"S226","H210"
"S227","H211"
"S228","H84"
"S228","H212"
"S229","H213"
"S230","H214"
"S232","H89"
"S233","H89"
"S234","H216"
"S235","H217"
"S236","H218"
"S237","H219"
"S238","H224"
"S239","H99"
"S239","H225"
"S240","H226"
"S241","H227"
"S242","H230"
"S243","H231"
"S244","H37"
"S245","H37"
"S246","H232"
"S247","H233"
