"symbiont","host"
"S17","H8"
"S18","H18"
"S18","H55"
"S19","H17"
"S24","H21"
"S26","H18"
"S32","H35"
"S33","H74"
"S34","H8"
"S36","H11"
"S37","H28"
"S44","H44"
"S45","H8"
"S46","H41"
"S47","H41"
"S49","H51"
"S51","H42"
"S52","H42"
"S53","H56"
"S54","H39"
"S55","H39"
"S60","H63"
"S61","H64"
"S63","H11"
"S64","H11"
"S65","H66"
"S66","H61"
"S68","H69"
"S68","H71"
"S69","H9"
"S69","H83"
"S70","H76"
"S71","H44"
"S72","H78"
"S73","H43"
"S74","H16"
"S74","H85"
"S75","H8"
"S76","H8"
"S77","H80"
"S77","H81"
"S78","H80"
"S79","H11"
"S80","H11"
"S81","H82"
"S82","H9"
"S82","H83"
"S83","H16"
"S83","H43"
"S83","H84"
"S84","H85"
"S85","H86"
"S86","H87"
"S87","H83"
"S88","H83"
"S89","H40"
"S90","H40"
"S91","H88"
"S92","H89"
"S93","H90"
"S94","H91"
"S95","H8"
"S96","H8"
"S97","H38"
"S97","H54"
"S97","H92"
"S98","H55"
"S98","H94"
"S99","H37"
"S100","H37"
"S101","H95"
"S102","H96"
"S103","H67"
"S104","H67"
