"symbiont","host"
"S38","H38"
"S39","H62"
"S43","H35"
"S47","H82"
"S47","H85"
"S48","H40"
"S48","H83"
"S49","H84"
"S50","H84"
"S51","H41"
"S54","H48"
"S55","H49"
"S58","H51"
"S59","H52"
"S62","H57"
"S64","H59"
"S65","H86"
"S66","H61"
"S69","H62"
"S70","H65"
"S71","H66"
"S72","H76"
"S73","H88"
"S74","H70"
"S75","H71"
"S76","H72"
"S77","H38"
"S77","H59"
"S78","H38"
"S78","H59"
"S79","H81"
"S80","H40"
"S80","H82"
"S81","H83"
"S82","H85"
"S83","H86"
"S84","H87"
"S86","H91"
"S87","H92"
"S88","H93"
"S89","H94"
"S90","H84"
"S90","H96"
"S91","H97"
"S92","H45"
"S93","H98"
"S94","H99"
"S95","H100"
"S96","H101"
"S97","H45"
"S98","H45"
"S99","H104"
"S100","H105"
