"symbiont","host"
"S39","H27"
"S42","H106"
"S43","H22"
"S47","H51"
"S58","H46"
"S58","H71"
"S60","H125"
"S62","H63"
"S65","H52"
"S65","H111"
"S65","H112"
"S68","H46"
"S68","H72"
"S69","H75"
"S72","H71"
"S73","H77"
"S74","H78"
"S75","H79"
"S76","H80"
"S78","H82"
"S80","H84"
"S82","H135"
"S85","H92"
"S87","H61"
"S88","H61"
"S89","H94"
"S92","H64"
"S93","H89"
"S94","H89"
"S95","H97"
"S96","H98"
"S97","H99"
"S99","H102"
"S100","H103"
"S101","H104"
"S102","H105"
"S103","H106"
"S107","H110"
"S108","H113"
"S109","H114"
"S111","H127"
"S112","H115"
"S113","H142"
"S113","H143"
"S114","H116"
"S115","H117"
"S116","H118"
"S117","H119"
"S118","H120"
"S119","H85"
"S120","H85"
"S121","H125"
"S122","H126"
"S122","H133"
"S122","H154"
"S122","H155"
"S123","H129"
"S124","H130"
"S125","H131"
"S126","H132"
"S127","H138"
"S128","H139"
"S129","H140"
"S130","H141"
"S131","H144"
"S132","H145"
"S133","H146"
"S134","H147"
"S135","H148"
"S136","H149"
"S137","H150"
"S138","H151"
