"symbiont","host"
"S16","H17"
"S33","H33"
"S34","H101"
"S34","H102"
"S43","H43"
"S45","H66"
"S48","H49"
"S50","H103"
"S51","H52"
"S52","H53"
"S53","H44"
"S53","H99"
"S53","H100"
"S54","H54"
"S58","H55"
"S59","H79"
"S67","H79"
"S67","H80"
"S71","H48"
"S71","H65"
"S74","H67"
"S75","H48"
"S75","H126"
"S77","H68"
"S78","H71"
"S81","H75"
"S82","H102"
"S83","H68"
"S83","H86"
"S85","H44"
"S85","H99"
"S86","H128"
"S88","H82"
"S89","H64"
"S91","H101"
"S92","H101"
"S92","H102"
"S93","H84"
"S94","H87"
"S96","H73"
"S96","H97"
"S97","H98"
"S98","H103"
"S99","H17"
"S99","H21"
"S100","H17"
"S100","H21"
"S101","H105"
"S102","H106"
"S103","H113"
"S104","H109"
"S105","H110"
"S106","H111"
"S107","H112"
"S108","H116"
"S110","H51"
"S111","H118"
"S112","H119"
"S113","H120"
"S114","H121"
"S115","H122"
"S116","H123"
"S118","H51"
"S119","H126"
"S120","H44"
"S120","H99"
"S120","H100"
"S121","H44"
"S121","H99"
"S121","H100"
"S122","H129"
"S123","H130"
"S124","H131"
"S125","H132"
"S126","H133"
"S127","H134"
"S128","H135"
"S129","H136"
"S130","H137"
"S131","H138"
