"symbiont","host"
"S63","H60"
"S68","H188"
"S70","H131"
"S73","H66"
"S74","H151"
"S81","H63"
"S92","H54"
"S93","H54"
"S97","H73"
"S98","H73"
"S102","H35"
"S106","H220"
"S110","H105"
"S111","H106"
"S115","H110"
"S116","H251"
"S117","H250"
"S119","H113"
"S120","H91"
"S120","H114"
"S121","H101"
"S122","H99"
"S123","H99"
"S124","H82"
"S126","H119"
"S127","H112"
"S129","H35"
"S130","H35"
"S131","H124"
"S133","H165"
"S136","H188"
"S138","H81"
"S139","H81"
"S140","H82"
"S141","H82"
"S142","H249"
"S143","H135"
"S147","H142"
"S149","H188"
"S149","H220"
"S150","H146"
"S151","H147"
"S152","H150"
"S155","H186"
"S156","H171"
"S157","H196"
"S158","H86"
"S159","H86"
"S160","H154"
"S161","H156"
"S162","H157"
"S164","H188"
"S164","H244"
"S164","H245"
"S165","H161"
"S166","H232"
"S167","H249"
"S169","H35"
"S170","H35"
"S171","H143"
"S173","H166"
"S174","H167"
"S175","H169"
"S176","H208"
"S178","H171"
"S181","H194"
"S182","H172"
"S184","H151"
"S184","H174"
"S185","H175"
"S186","H226"
"S187","H63"
"S188","H63"
"S191","H178"
"S192","H179"
"S193","H182"
"S194","H230"
"S195","H230"
"S198","H192"
"S199","H193"
"S200","H140"
"S201","H140"
"S202","H196"
"S203","H197"
"S205","H254"
"S206","H200"
"S207","H201"
"S208","H168"
"S208","H189"
"S208","H202"
"S209","H101"
"S210","H203"
"S211","H204"
"S212","H206"
"S212","H233"
"S212","H242"
"S213","H205"
"S214","H207"
"S215","H208"
"S216","H209"
"S217","H210"
"S218","H225"
"S219","H224"
"S220","H211"
"S221","H212"
"S222","H213"
"S223","H215"
"S224","H216"
"S225","H217"
"S226","H218"
"S227","H219"
"S228","H101"
"S229","H101"
"S230","H220"
"S231","H188"
"S234","H224"
"S235","H225"
"S236","H226"
"S237","H227"
"S238","H228"
"S239","H229"
"S240","H230"
"S241","H231"
"S242","H232"
"S243","H234"
"S244","H235"
"S245","H162"
"S246","H162"
"S247","H214"
"S248","H214"
"S249","H199"
"S250","H199"
"S251","H236"
"S252","H237"
"S253","H238"
"S254","H239"
"S255","H240"
"S256","H241"
"S257","H242"
"S258","H206"
"S258","H243"
"S259","H246"
"S261","H108"
"S261","H149"
"S262","H108"
"S262","H149"
"S263","H248"
"S264","H249"
"S265","H250"
"S266","H251"
"S267","H252"
"S268","H253"
