"symbiont","host"
"S30","H168"
"S45","H31"
"S48","H82"
"S51","H93"
"S54","H36"
"S60","H56"
"S61","H44"
"S69","H52"
"S71","H54"
"S72","H89"
"S74","H139"
"S76","H58"
"S77","H134"
"S78","H62"
"S81","H66"
"S83","H68"
"S84","H69"
"S86","H71"
"S87","H73"
"S88","H167"
"S89","H167"
"S91","H81"
"S92","H141"
"S93","H118"
"S94","H82"
"S95","H83"
"S96","H86"
"S97","H87"
"S98","H89"
"S99","H90"
"S101","H92"
"S104","H154"
"S106","H147"
"S107","H161"
"S107","H162"
"S108","H103"
"S109","H104"
"S110","H106"
"S112","H108"
"S113","H109"
"S114","H96"
"S114","H112"
"S115","H105"
"S116","H105"
"S118","H114"
"S119","H170"
"S120","H118"
"S121","H150"
"S122","H123"
"S123","H124"
"S125","H135"
"S126","H127"
"S127","H142"
"S128","H132"
"S129","H149"
"S129","H150"
"S130","H149"
"S130","H150"
"S131","H117"
"S132","H117"
"S133","H95"
"S133","H111"
"S134","H95"
"S134","H111"
"S135","H139"
"S136","H128"
"S136","H129"
"S136","H137"
"S137","H138"
"S138","H139"
"S139","H140"
"S140","H141"
"S141","H142"
"S142","H143"
"S143","H131"
"S144","H131"
"S145","H144"
"S146","H145"
"S147","H146"
"S148","H165"
"S148","H166"
"S149","H151"
"S150","H130"
"S150","H152"
"S151","H156"
"S152","H155"
"S153","H155"
"S154","H67"
"S155","H67"
"S156","H167"
"S157","H168"
