"symbiont","host"
"S20","H27"
"S24","H29"
"S30","H37"
"S31","H38"
"S32","H40"
"S33","H30"
"S34","H30"
"S37","H70"
"S39","H43"
"S41","H49"
"S41","H50"
"S42","H111"
"S44","H59"
"S45","H57"
"S47","H51"
"S50","H118"
"S51","H84"
"S51","H85"
"S52","H88"
"S56","H62"
"S57","H60"
"S58","H122"
"S59","H62"
"S60","H44"
"S60","H64"
"S61","H36"
"S62","H36"
"S63","H65"
"S64","H66"
"S65","H61"
"S65","H67"
"S66","H69"
"S67","H70"
"S68","H71"
"S70","H77"
"S72","H21"
"S72","H74"
"S75","H57"
"S75","H63"
"S77","H81"
"S77","H130"
"S78","H80"
"S79","H125"
"S80","H89"
"S83","H57"
"S83","H63"
"S85","H90"
"S87","H92"
"S88","H114"
"S89","H114"
"S90","H93"
"S91","H94"
"S92","H103"
"S93","H97"
"S94","H98"
"S95","H99"
"S96","H100"
"S96","H123"
"S97","H101"
"S98","H104"
"S100","H106"
"S101","H108"
"S102","H109"
"S103","H110"
"S104","H57"
"S105","H57"
"S108","H111"
"S109","H121"
"S109","H122"
"S110","H95"
"S111","H112"
"S112","H113"
"S113","H115"
"S114","H116"
"S115","H95"
"S116","H95"
"S117","H73"
"S118","H73"
"S119","H119"
"S120","H123"
"S121","H124"
"S122","H125"
"S123","H126"
"S124","H127"
"S125","H27"
"S126","H27"
"S127","H114"
"S127","H128"
"S129","H107"
"S130","H107"
"S131","H130"
"S132","H81"
"S132","H131"
"S133","H120"
"S134","H120"
