"symbiont","host"
"S15","H23"
"S21","H14"
"S26","H29"
"S57","H103"
"S59","H48"
"S60","H48"
"S64","H54"
"S66","H60"
"S67","H61"
"S68","H48"
"S71","H107"
"S72","H64"
"S79","H105"
"S79","H106"
"S80","H77"
"S81","H78"
"S83","H80"
"S88","H124"
"S88","H125"
"S90","H87"
"S92","H65"
"S94","H88"
"S96","H70"
"S97","H70"
"S98","H63"
"S100","H93"
"S100","H114"
"S102","H53"
"S103","H96"
"S103","H97"
"S104","H48"
"S104","H98"
"S105","H99"
"S106","H85"
"S107","H85"
"S108","H16"
"S109","H16"
"S110","H103"
"S111","H101"
"S111","H102"
"S111","H104"
"S112","H107"
"S113","H108"
"S115","H110"
"S116","H111"
"S117","H112"
"S118","H95"
"S118","H113"
"S119","H93"
"S119","H131"
"S120","H114"
"S123","H31"
"S123","H115"
"S124","H116"
"S125","H53"
"S126","H53"
"S127","H119"
"S128","H120"
"S129","H121"
"S130","H100"
"S130","H122"
"S131","H123"
"S132","H108"
"S133","H108"
"S134","H126"
"S135","H127"
"S136","H129"
"S137","H128"
"S137","H129"
"S138","H86"
"S139","H86"
"S140","H132"
"S141","H133"
