"symbiont","host"
"S22","H29"
"S23","H29"
"S23","H30"
"S28","H21"
"S33","H25"
"S34","H26"
"S37","H8"
"S37","H52"
"S39","H64"
"S40","H23"
"S45","H20"
"S46","H60"
"S46","H61"
"S47","H8"
"S47","H52"
"S47","H53"
"S48","H38"
"S49","H36"
"S50","H36"
"S51","H23"
"S52","H23"
"S53","H50"
"S54","H50"
"S55","H8"
"S55","H52"
"S55","H53"
"S56","H8"
"S56","H52"
"S57","H40"
"S58","H41"
"S59","H42"
"S60","H43"
"S62","H45"
"S63","H46"
"S64","H33"
"S65","H37"
"S66","H62"
"S67","H49"
"S68","H61"
"S69","H58"
"S70","H39"
"S70","H59"
"S72","H63"
"S73","H37"
"S74","H8"
"S75","H33"
"S76","H33"
