"symbiont","host"
"S21","H70"
"S22","H72"
"S23","H27"
"S29","H32"
"S30","H100"
"S33","H39"
"S37","H41"
"S38","H55"
"S41","H44"
"S43","H62"
"S46","H49"
"S49","H53"
"S51","H61"
"S52","H64"
"S53","H54"
"S55","H34"
"S56","H57"
"S57","H99"
"S58","H58"
"S59","H59"
"S61","H49"
"S62","H49"
"S69","H66"
"S70","H67"
"S71","H23"
"S72","H23"
"S73","H30"
"S74","H30"
"S75","H71"
"S76","H72"
"S78","H80"
"S79","H82"
"S80","H83"
"S82","H85"
"S83","H86"
"S84","H81"
"S85","H13"
"S86","H87"
"S87","H88"
"S88","H71"
"S89","H71"
"S90","H89"
"S91","H90"
"S92","H91"
"S93","H92"
"S94","H93"
"S95","H96"
"S96","H97"
"S97","H100"
"S98","H101"
