"symbiont","host"
"S33","H88"
"S34","H31"
"S46","H43"
"S55","H98"
"S58","H31"
"S62","H49"
"S62","H59"
"S70","H66"
"S71","H68"
"S75","H77"
"S77","H83"
"S78","H119"
"S78","H120"
"S80","H67"
"S80","H85"
"S81","H100"
"S83","H69"
"S84","H69"
"S85","H87"
"S87","H82"
"S88","H82"
"S89","H91"
"S90","H92"
"S93","H74"
"S93","H78"
"S94","H88"
"S94","H105"
"S94","H106"
"S95","H95"
"S96","H95"
"S97","H67"
"S97","H85"
"S98","H67"
"S98","H85"
"S99","H110"
"S99","H111"
"S100","H102"
"S101","H103"
"S103","H80"
"S105","H74"
"S105","H78"
"S106","H126"
"S109","H81"
"S109","H131"
"S110","H69"
"S111","H69"
"S112","H108"
"S113","H109"
"S114","H112"
"S115","H101"
"S116","H101"
"S117","H74"
"S117","H78"
"S118","H74"
"S118","H78"
"S119","H113"
"S120","H124"
"S120","H125"
"S121","H114"
"S122","H117"
"S123","H118"
"S124","H121"
"S125","H122"
"S126","H123"
"S127","H126"
"S129","H128"
"S130","H74"
"S130","H129"
"S131","H38"
"S132","H38"
"S133","H130"
"S134","H81"
"S134","H131"
