"symbiont","host"
"S7","H100"
"S24","H91"
"S29","H73"
"S29","H100"
"S29","H101"
"S31","H33"
"S33","H58"
"S36","H38"
"S37","H39"
"S41","H50"
"S44","H33"
"S46","H46"
"S49","H50"
"S50","H51"
"S51","H52"
"S52","H53"
"S53","H54"
"S54","H55"
"S55","H56"
"S56","H57"
"S57","H98"
"S58","H73"
"S58","H100"
"S58","H101"
"S60","H64"
"S62","H68"
"S64","H70"
"S65","H74"
"S66","H75"
"S67","H76"
"S68","H77"
"S69","H79"
"S70","H80"
"S71","H81"
"S72","H40"
"S72","H78"
"S72","H83"
"S73","H84"
"S74","H114"
"S75","H85"
"S76","H71"
"S76","H86"
"S77","H42"
"S78","H42"
"S79","H40"
"S79","H84"
"S79","H87"
"S81","H89"
"S82","H97"
"S83","H90"
"S84","H91"
"S85","H72"
"S86","H72"
"S87","H31"
"S90","H63"
"S91","H63"
"S92","H95"
"S93","H97"
"S94","H98"
"S95","H99"
"S96","H102"
"S97","H103"
"S98","H104"
"S99","H105"
"S100","H106"
"S101","H94"
"S101","H107"
"S102","H108"
"S103","H109"
"S104","H110"
"S105","H111"
"S106","H112"
"S107","H31"
"S108","H31"
"S109","H113"
"S110","H114"
"S111","H96"
"S112","H96"
