"symbiont","host"
"S32","H26"
"S40","H117"
"S45","H37"
"S46","H37"
"S53","H155"
"S58","H31"
"S59","H31"
"S60","H91"
"S62","H56"
"S66","H62"
"S66","H63"
"S67","H64"
"S69","H67"
"S71","H69"
"S72","H70"
"S75","H71"
"S76","H65"
"S81","H157"
"S86","H83"
"S87","H87"
"S89","H88"
"S91","H76"
"S91","H97"
"S93","H132"
"S95","H115"
"S96","H95"
"S97","H76"
"S97","H96"
"S100","H100"
"S101","H105"
"S102","H101"
"S104","H104"
"S105","H66"
"S105","H107"
"S106","H159"
"S108","H109"
"S109","H133"
"S109","H134"
"S109","H135"
"S110","H110"
"S111","H125"
"S112","H111"
"S113","H112"
"S114","H113"
"S115","H38"
"S116","H114"
"S118","H115"
"S119","H115"
"S120","H127"
"S121","H119"
"S122","H120"
"S123","H121"
"S127","H138"
"S127","H139"
"S128","H123"
"S129","H86"
"S129","H151"
"S130","H89"
"S131","H10"
"S131","H89"
"S132","H124"
"S133","H125"
"S134","H126"
"S135","H127"
"S137","H129"
"S138","H130"
"S139","H131"
"S140","H132"
"S141","H79"
"S142","H79"
"S143","H140"
"S144","H141"
"S146","H142"
"S147","H38"
"S148","H38"
"S149","H143"
"S150","H144"
"S151","H145"
"S152","H146"
"S153","H103"
"S154","H103"
"S155","H149"
"S156","H150"
"S157","H99"
"S158","H99"
"S159","H138"
"S159","H139"
"S160","H138"
"S160","H139"
"S161","H155"
"S162","H156"
"S163","H159"
"S164","H160"
