"symbiont","host"
"S17","H76"
"S25","H24"
"S26","H16"
"S30","H21"
"S31","H21"
"S33","H30"
"S35","H65"
"S39","H58"
"S42","H76"
"S43","H43"
"S44","H44"
"S45","H33"
"S46","H33"
"S47","H51"
"S48","H48"
"S49","H42"
"S49","H49"
"S50","H41"
"S50","H50"
"S51","H51"
"S52","H52"
"S52","H53"
"S53","H54"
"S54","H55"
"S55","H60"
"S55","H61"
"S56","H57"
"S57","H56"
"S58","H56"
"S59","H62"
"S60","H63"
"S61","H63"
"S62","H64"
"S63","H65"
"S64","H66"
"S65","H68"
"S66","H39"
"S67","H39"
"S69","H36"
"S70","H47"
"S71","H47"
"S72","H70"
"S73","H71"
"S74","H73"
"S75","H72"
"S76","H72"
"S77","H76"
"S78","H77"
"S79","H67"
"S80","H67"
"S81","H69"
"S81","H78"
"S82","H79"
"S83","H81"
"S84","H82"
"S85","H52"
"S86","H52"
"S87","H29"
"S88","H29"
"S89","H83"
"S90","H80"
"S90","H84"
