"symbiont","host"
"S9","H21"
"S22","H24"
"S22","H25"
"S23","H34"
"S27","H17"
"S30","H50"
"S33","H35"
"S37","H33"
"S38","H43"
"S41","H44"
"S45","H32"
"S49","H33"
"S50","H33"
"S53","H51"
"S53","H53"
"S56","H63"
"S60","H56"
"S62","H60"
"S63","H62"
"S64","H23"
"S64","H82"
"S65","H64"
"S66","H65"
"S69","H57"
"S70","H57"
"S72","H67"
"S75","H27"
"S75","H61"
"S76","H27"
"S76","H61"
"S77","H71"
"S78","H73"
"S79","H58"
"S79","H74"
"S80","H90"
"S82","H76"
"S83","H69"
"S85","H80"
"S86","H81"
"S87","H82"
"S88","H23"
"S88","H83"
"S89","H84"
"S90","H85"
"S92","H87"
"S93","H63"
"S94","H63"
"S95","H63"
"S96","H56"
"S97","H56"
"S98","H52"
"S99","H52"
"S100","H90"
"S101","H91"
"S102","H92"
"S103","H93"
