"symbiont","host"
"S12","H11"
"S15","H13"
"S19","H54"
"S23","H14"
"S23","H63"
"S26","H23"
"S27","H87"
"S27","H88"
"S28","H29"
"S29","H30"
"S31","H33"
"S34","H13"
"S34","H69"
"S36","H18"
"S37","H83"
"S37","H84"
"S38","H38"
"S39","H39"
"S40","H42"
"S42","H36"
"S46","H44"
"S47","H45"
"S48","H14"
"S48","H63"
"S49","H14"
"S52","H16"
"S52","H55"
"S53","H24"
"S53","H57"
"S54","H58"
"S55","H50"
"S55","H59"
"S56","H60"
"S57","H61"
"S59","H14"
"S60","H63"
"S61","H64"
"S62","H65"
"S63","H66"
"S64","H67"
"S65","H85"
"S66","H71"
"S67","H72"
"S69","H74"
"S70","H75"
"S71","H77"
"S72","H81"
"S72","H82"
"S73","H81"
"S73","H82"
"S74","H80"
"S75","H28"
"S76","H28"
"S77","H76"
"S78","H76"
"S79","H56"
"S79","H70"
"S80","H56"
"S80","H70"
"S81","H85"
"S82","H86"
"S83","H89"
"S84","H90"
"S85","H91"
"S86","H92"
"S87","H26"
"S88","H26"
"S89","H54"
"S90","H54"
"S91","H93"
"S92","H94"
