"symbiont","host"
"S5","H6"
"S13","H12"
"S14","H19"
"S16","H21"
"S22","H28"
"S24","H29"
"S27","H31"
"S28","H32"
"S29","H33"
"S30","H74"
"S31","H74"
"S33","H37"
"S38","H6"
"S39","H6"
"S40","H6"
"S42","H45"
"S43","H46"
"S46","H48"
"S47","H6"
"S48","H6"
"S49","H76"
"S50","H51"
"S51","H93"
"S51","H94"
"S52","H15"
"S53","H15"
"S55","H61"
"S56","H55"
"S58","H57"
"S59","H58"
"S60","H59"
"S61","H65"
"S62","H66"
"S63","H23"
"S64","H23"
"S65","H67"
"S66","H68"
"S67","H69"
"S68","H70"
"S70","H35"
"S70","H72"
"S71","H73"
"S72","H74"
"S73","H75"
"S74","H76"
"S75","H29"
"S76","H29"
"S77","H77"
"S78","H78"
"S79","H79"
"S80","H80"
"S83","H26"
"S84","H85"
"S86","H87"
"S87","H88"
"S88","H39"
"S89","H39"
"S90","H89"
"S91","H90"
"S92","H91"
"S93","H92"
"S94","H26"
"S95","H26"
