"symbiont","host"
"S14","H12"
"S24","H55"
"S24","H56"
"S28","H45"
"S29","H30"
"S30","H29"
"S31","H95"
"S34","H65"
"S35","H35"
"S37","H47"
"S38","H79"
"S40","H45"
"S41","H42"
"S42","H43"
"S46","H46"
"S47","H56"
"S48","H48"
"S49","H45"
"S50","H45"
"S51","H13"
"S54","H49"
"S55","H54"
"S57","H72"
"S58","H64"
"S59","H30"
"S61","H65"
"S62","H120"
"S63","H67"
"S64","H68"
"S65","H51"
"S66","H51"
"S67","H69"
"S68","H70"
"S69","H71"
"S71","H73"
"S72","H74"
"S73","H75"
"S74","H76"
"S75","H47"
"S76","H47"
"S77","H77"
"S78","H61"
"S79","H61"
"S80","H78"
"S81","H79"
"S82","H80"
"S83","H88"
"S84","H83"
"S85","H84"
"S86","H16"
"S87","H85"
"S87","H86"
"S88","H87"
"S89","H88"
"S91","H63"
"S92","H63"
"S93","H90"
"S94","H103"
"S94","H104"
"S95","H55"
"S96","H55"
"S97","H91"
"S98","H96"
"S99","H92"
"S100","H93"
"S101","H66"
"S102","H66"
"S103","H100"
"S104","H25"
"S106","H105"
"S107","H106"
"S108","H107"
"S109","H13"
"S110","H109"
"S111","H108"
"S111","H113"
"S112","H16"
"S113","H16"
"S114","H110"
"S115","H111"
"S116","H13"
"S117","H13"
"S118","H108"
"S118","H112"
"S119","H113"
"S121","H115"
"S122","H116"
"S123","H117"
"S124","H118"
"S125","H119"
"S126","H122"
"S127","H123"
"S128","H58"
"S129","H58"
"S130","H124"
"S131","H125"
