"symbiont","host"
"S29","H32"
"S33","H37"
"S38","H35"
"S41","H60"
"S42","H96"
"S44","H115"
"S44","H116"
"S45","H77"
"S45","H115"
"S45","H116"
"S48","H52"
"S49","H121"
"S56","H59"
"S57","H60"
"S60","H68"
"S61","H93"
"S61","H94"
"S63","H71"
"S64","H71"
"S65","H92"
"S68","H75"
"S69","H75"
"S71","H49"
"S72","H49"
"S74","H79"
"S75","H19"
"S76","H19"
"S77","H19"
"S78","H88"
"S79","H89"
"S80","H90"
"S82","H44"
"S84","H97"
"S85","H99"
"S86","H100"
"S87","H101"
"S88","H102"
"S89","H96"
"S89","H106"
"S90","H104"
"S91","H106"
"S92","H96"
"S92","H107"
"S93","H103"
"S94","H103"
"S95","H39"
"S95","H111"
"S96","H112"
"S98","H71"
"S98","H87"
"S99","H113"
"S100","H114"
"S101","H105"
"S102","H105"
"S103","H123"
"S103","H124"
"S104","H5"
"S104","H123"
"S105","H98"
"S105","H117"
"S106","H118"
"S107","H119"
"S109","H19"
"S110","H19"
"S111","H121"
"S112","H122"
"S113","H82"
"S114","H82"
"S115","H81"
"S116","H5"
"S117","H110"
"S118","H110"
