"symbiont","host"
"S20","H40"
"S21","H16"
"S32","H30"
"S35","H58"
"S35","H59"
"S36","H58"
"S36","H59"
"S37","H33"
"S38","H53"
"S40","H16"
"S43","H40"
"S45","H66"
"S49","H85"
"S50","H48"
"S51","H42"
"S52","H18"
"S53","H18"
"S54","H44"
"S54","H51"
"S56","H75"
"S57","H56"
"S59","H78"
"S60","H78"
"S60","H79"
"S61","H73"
"S62","H42"
"S63","H42"
"S64","H60"
"S66","H47"
"S67","H47"
"S68","H64"
"S69","H65"
"S70","H66"
"S71","H67"
"S72","H68"
"S73","H69"
"S74","H83"
"S75","H70"
"S76","H71"
"S77","H72"
"S78","H16"
"S79","H16"
"S80","H76"
"S81","H75"
"S81","H77"
"S82","H73"
"S83","H82"
"S84","H83"
"S85","H84"
"S86","H85"
"S87","H73"
"S88","H73"
"S89","H46"
"S90","H46"
