"symbiont","host"
"S31","H31"
"S33","H137"
"S36","H38"
"S42","H42"
"S43","H43"
"S44","H44"
"S47","H51"
"S48","H70"
"S48","H71"
"S49","H70"
"S49","H71"
"S50","H53"
"S53","H42"
"S54","H42"
"S56","H60"
"S57","H61"
"S58","H74"
"S59","H62"
"S61","H107"
"S62","H64"
"S63","H57"
"S63","H58"
"S66","H66"
"S67","H67"
"S68","H108"
"S69","H46"
"S70","H125"
"S71","H72"
"S75","H77"
"S76","H78"
"S77","H81"
"S78","H137"
"S80","H83"
"S82","H57"
"S82","H58"
"S83","H56"
"S83","H88"
"S84","H91"
"S87","H97"
"S88","H98"
"S90","H101"
"S91","H104"
"S93","H102"
"S94","H102"
"S95","H110"
"S96","H141"
"S96","H142"
"S97","H52"
"S98","H52"
"S99","H111"
"S100","H112"
"S101","H114"
"S102","H115"
"S103","H116"
"S104","H117"
"S105","H118"
"S106","H119"
"S107","H120"
"S108","H123"
"S110","H113"
"S111","H113"
"S112","H87"
"S113","H87"
"S114","H46"
"S115","H46"
"S116","H127"
"S117","H69"
"S117","H128"
"S117","H131"
"S118","H100"
"S119","H100"
"S120","H133"
"S121","H126"
"S121","H134"
"S122","H135"
"S123","H136"
"S124","H92"
"S125","H92"
"S126","H137"
"S127","H138"
"S128","H139"
"S129","H140"
"S130","H103"
"S131","H103"
"S132","H57"
"S132","H58"
"S133","H57"
"S133","H58"
"S134","H143"
"S135","H144"
"S136","H145"
"S137","H146"
