"symbiont","host"
"S2","H2"
"S4","H2"
"S10","H2"
"S18","H17"
"S19","H41"
"S23","H14"
"S24","H17"
"S25","H18"
"S26","H47"
"S28","H21"
"S30","H26"
"S30","H27"
"S31","H15"
"S32","H15"
"S33","H25"
"S35","H2"
"S35","H41"
"S37","H72"
"S38","H99"
"S41","H36"
"S42","H99"
"S43","H98"
"S44","H39"
"S46","H2"
"S46","H41"
"S47","H42"
"S48","H43"
"S49","H44"
"S50","H98"
"S53","H47"
"S54","H50"
"S57","H53"
"S58","H54"
"S59","H55"
"S60","H56"
"S61","H57"
"S62","H59"
"S63","H61"
"S64","H33"
"S65","H33"
"S66","H34"
"S66","H35"
"S68","H63"
"S72","H67"
"S73","H72"
"S74","H71"
"S75","H72"
"S76","H73"
"S77","H2"
"S78","H2"
"S79","H74"
"S80","H75"
"S81","H30"
"S81","H69"
"S81","H70"
"S82","H30"
"S82","H69"
"S82","H70"
"S85","H79"
"S86","H80"
"S87","H34"
"S87","H35"
"S88","H34"
"S88","H35"
"S89","H81"
"S90","H60"
"S90","H68"
"S90","H100"
"S91","H82"
"S92","H24"
"S92","H83"
"S93","H84"
"S95","H31"
"S96","H2"
"S96","H31"
"S97","H86"
"S98","H91"
"S100","H88"
"S101","H91"
"S102","H92"
"S103","H102"
"S103","H103"
"S104","H93"
"S105","H94"
"S107","H96"
"S109","H98"
"S110","H99"
"S111","H100"
"S112","H60"
"S112","H68"
"S112","H101"
"S113","H104"
"S114","H105"
