"symbiont","host"
"S20","H21"
"S23","H74"
"S24","H9"
"S25","H9"
"S26","H24"
"S28","H33"
"S31","H30"
"S32","H30"
"S38","H33"
"S40","H33"
"S41","H34"
"S42","H23"
"S44","H35"
"S45","H67"
"S46","H9"
"S47","H9"
"S48","H36"
"S50","H9"
"S51","H9"
"S52","H32"
"S52","H55"
"S54","H40"
"S56","H9"
"S58","H51"
"S59","H38"
"S60","H38"
"S62","H43"
"S62","H52"
"S64","H48"
"S66","H52"
"S70","H13"
"S73","H64"
"S74","H65"
"S75","H68"
"S76","H47"
"S78","H70"
"S79","H71"
"S80","H23"
"S81","H23"
"S82","H72"
"S82","H86"
"S84","H74"
"S85","H59"
"S85","H75"
"S86","H76"
"S87","H77"
"S88","H47"
"S89","H78"
"S90","H79"
"S91","H55"
"S91","H80"
"S92","H32"
"S93","H82"
"S94","H83"
"S95","H47"
"S96","H47"
"S97","H86"
"S98","H96"
"S99","H89"
"S100","H90"
"S101","H91"
"S102","H92"
"S103","H93"
"S104","H94"
"S105","H97"
"S106","H98"
