"symbiont","host"
"S21","H74"
"S22","H40"
"S30","H30"
"S31","H31"
"S32","H97"
"S32","H98"
"S34","H35"
"S36","H37"
"S43","H44"
"S45","H47"
"S46","H50"
"S47","H51"
"S48","H52"
"S50","H86"
"S51","H40"
"S51","H54"
"S53","H55"
"S54","H56"
"S62","H76"
"S63","H64"
"S64","H64"
"S65","H39"
"S66","H39"
"S68","H79"
"S69","H100"
"S70","H52"
"S71","H52"
"S73","H62"
"S74","H78"
"S75","H79"
"S75","H80"
"S75","H92"
"S76","H77"
"S78","H82"
"S79","H85"
"S80","H86"
"S81","H87"
"S82","H48"
"S82","H88"
"S83","H89"
"S84","H90"
"S85","H91"
"S86","H79"
"S86","H80"
"S86","H92"
"S87","H93"
"S88","H94"
"S89","H95"
"S90","H96"
"S91","H49"
"S92","H49"
"S93","H76"
"S93","H101"
"S94","H102"
"S95","H103"
"S96","H104"
