"symbiont","host"
"S13","H25"
"S13","H29"
"S18","H18"
"S19","H19"
"S20","H20"
"S26","H23"
"S27","H33"
"S29","H26"
"S32","H25"
"S32","H29"
"S33","H41"
"S35","H31"
"S39","H35"
"S41","H37"
"S43","H36"
"S44","H44"
"S45","H45"
"S45","H49"
"S47","H47"
"S48","H31"
"S48","H48"
"S49","H49"
"S51","H66"
"S52","H13"
"S53","H13"
"S55","H53"
"S58","H57"
"S59","H57"
"S60","H9"
"S61","H9"
"S63","H42"
"S63","H62"
"S64","H57"
"S65","H57"
"S66","H60"
"S67","H61"
"S68","H68"
"S69","H42"
"S69","H62"
"S70","H51"
"S70","H59"
"S71","H51"
"S71","H59"
"S72","H36"
"S73","H36"
"S74","H74"
"S75","H56"
"S76","H56"
"S77","H63"
"S78","H64"
"S79","H69"
"S80","H70"
"S81","H71"
"S82","H72"
"S84","H74"
