"symbiont","host"
"S29","H25"
"S33","H27"
"S35","H29"
"S39","H36"
"S45","H75"
"S53","H43"
"S58","H51"
"S61","H52"
"S63","H55"
"S67","H71"
"S68","H72"
"S71","H111"
"S72","H68"
"S73","H71"
"S74","H72"
"S74","H79"
"S76","H24"
"S77","H77"
"S78","H78"
"S79","H83"
"S83","H82"
"S84","H83"
"S86","H85"
"S87","H86"
"S88","H87"
"S89","H88"
"S90","H89"
"S91","H90"
"S92","H91"
"S93","H119"
"S94","H92"
"S97","H70"
"S98","H95"
"S99","H96"
"S99","H105"
"S100","H97"
"S101","H98"
"S103","H103"
"S104","H104"
"S105","H105"
"S106","H95"
"S106","H106"
"S107","H107"
"S108","H108"
"S109","H109"
"S110","H110"
"S111","H111"
"S112","H61"
"S113","H61"
"S114","H141"
"S114","H142"
"S115","H112"
"S117","H114"
"S118","H70"
"S119","H70"
"S120","H115"
"S121","H116"
"S122","H135"
"S123","H117"
"S124","H119"
"S125","H120"
"S127","H99"
"S128","H121"
"S129","H122"
"S130","H123"
"S131","H124"
"S132","H125"
"S134","H118"
"S134","H127"
"S136","H134"
"S137","H129"
"S138","H130"
"S139","H133"
"S140","H134"
"S141","H135"
"S142","H136"
"S143","H137"
"S144","H138"
"S145","H145"
"S146","H146"
