"symbiont","host"
"S10","H8"
"S20","H7"
"S23","H35"
"S26","H94"
"S26","H95"
"S32","H105"
"S33","H82"
"S37","H29"
"S38","H29"
"S41","H33"
"S49","H34"
"S49","H63"
"S50","H42"
"S55","H56"
"S56","H61"
"S57","H62"
"S58","H34"
"S58","H63"
"S59","H64"
"S60","H11"
"S61","H65"
"S62","H69"
"S63","H91"
"S65","H35"
"S66","H35"
"S67","H71"
"S68","H107"
"S69","H68"
"S69","H96"
"S71","H72"
"S73","H74"
"S73","H78"
"S74","H75"
"S76","H11"
"S77","H99"
"S79","H11"
"S82","H11"
"S83","H36"
"S84","H36"
"S86","H102"
"S87","H45"
"S87","H83"
"S88","H84"
"S89","H105"
"S90","H85"
"S91","H85"
"S92","H104"
"S93","H86"
"S94","H87"
"S95","H88"
"S96","H89"
"S97","H36"
"S98","H36"
"S99","H99"
"S100","H92"
"S101","H93"
"S103","H106"
"S104","H106"
"S105","H98"
"S106","H99"
"S107","H11"
"S108","H11"
"S109","H100"
"S110","H101"
"S111","H102"
"S112","H103"
"S113","H106"
"S114","H107"
