"symbiont","host"
"S16","H12"
"S22","H18"
"S28","H62"
"S37","H36"
"S38","H127"
"S40","H37"
"S43","H85"
"S49","H44"
"S52","H12"
"S53","H39"
"S54","H39"
"S59","H83"
"S60","H52"
"S61","H72"
"S61","H77"
"S61","H78"
"S62","H70"
"S63","H69"
"S64","H54"
"S68","H50"
"S72","H93"
"S75","H81"
"S76","H62"
"S77","H63"
"S78","H119"
"S79","H118"
"S79","H119"
"S80","H66"
"S82","H103"
"S84","H91"
"S85","H75"
"S88","H65"
"S89","H65"
"S90","H82"
"S91","H85"
"S92","H131"
"S94","H90"
"S95","H91"
"S96","H64"
"S97","H64"
"S98","H71"
"S99","H71"
"S100","H94"
"S102","H96"
"S103","H99"
"S104","H100"
"S105","H12"
"S106","H12"
"S107","H101"
"S108","H101"
"S109","H101"
"S110","H102"
"S111","H134"
"S111","H135"
"S112","H105"
"S113","H106"
"S114","H81"
"S114","H107"
"S115","H107"
"S116","H108"
"S117","H72"
"S117","H77"
"S117","H78"
"S118","H72"
"S118","H77"
"S118","H78"
"S119","H61"
"S119","H109"
"S120","H60"
"S121","H111"
"S122","H112"
"S123","H113"
"S124","H114"
"S125","H139"
"S126","H140"
"S126","H141"
"S127","H116"
"S128","H117"
"S129","H121"
"S130","H123"
"S131","H124"
"S132","H115"
"S132","H125"
"S133","H126"
"S134","H127"
"S135","H128"
"S137","H130"
"S138","H48"
"S139","H48"
"S140","H140"
"S140","H141"
"S141","H140"
"S141","H141"
"S142","H122"
"S143","H122"
"S144","H136"
"S145","H26"
"S145","H137"
"S146","H138"
"S147","H139"
"S148","H86"
"S149","H86"
"S150","H142"
"S151","H143"
"S152","H144"
"S153","H145"
"S154","H17"
"S155","H17"
"S156","H83"
"S157","H83"
