"symbiont","host"
"S8","H20"
"S8","H88"
"S8","H89"
"S15","H41"
"S16","H37"
"S18","H89"
"S19","H58"
"S20","H88"
"S20","H89"
"S21","H39"
"S22","H23"
"S23","H24"
"S27","H69"
"S28","H20"
"S28","H88"
"S28","H89"
"S30","H20"
"S30","H88"
"S30","H89"
"S31","H20"
"S31","H88"
"S31","H89"
"S33","H28"
"S33","H64"
"S33","H85"
"S34","H16"
"S35","H16"
"S36","H38"
"S38","H20"
"S38","H88"
"S39","H86"
"S40","H42"
"S41","H43"
"S42","H48"
"S43","H49"
"S44","H50"
"S45","H51"
"S46","H52"
"S47","H53"
"S48","H54"
"S49","H20"
"S49","H89"
"S50","H20"
"S50","H88"
"S50","H89"
"S52","H56"
"S54","H58"
"S55","H59"
"S56","H60"
"S57","H61"
"S58","H62"
"S59","H63"
"S60","H50"
"S61","H50"
"S62","H68"
"S63","H71"
"S65","H75"
"S67","H70"
"S67","H80"
"S68","H81"
"S69","H82"
"S70","H83"
"S71","H28"
"S71","H84"
"S72","H85"
"S73","H78"
"S74","H78"
