"symbiont","host"
"S1","H46"
"S1","H47"
"S17","H49"
"S17","H50"
"S24","H47"
"S26","H49"
"S26","H50"
"S32","H25"
"S33","H40"
"S33","H41"
"S38","H49"
"S39","H33"
"S41","H26"
"S42","H26"
"S44","H15"
"S44","H53"
"S45","H30"
"S46","H30"
"S47","H40"
"S47","H41"
"S48","H38"
"S49","H39"
"S50","H34"
"S51","H34"
"S55","H48"
"S56","H42"
"S57","H43"
"S58","H44"
"S59","H48"
"S60","H51"
"S61","H32"
"S61","H52"
"S62","H56"
"S63","H57"
"S64","H15"
"S68","H45"
"S69","H58"
"S70","H59"
"S71","H54"
"S73","H63"
"S74","H62"
"S75","H53"
"S75","H64"
"S76","H62"
"S77","H62"
"S78","H65"
"S79","H66"
"S80","H67"
"S81","H68"
"S82","H45"
"S83","H45"
"S84","H69"
"S85","H70"
