"symbiont","host"
"S17","H43"
"S24","H85"
"S27","H29"
"S28","H35"
"S32","H33"
"S33","H52"
"S33","H63"
"S34","H84"
"S36","H55"
"S36","H56"
"S38","H41"
"S40","H44"
"S41","H56"
"S43","H43"
"S44","H47"
"S46","H69"
"S48","H51"
"S49","H35"
"S50","H47"
"S51","H47"
"S55","H35"
"S56","H35"
"S57","H54"
"S58","H80"
"S58","H81"
"S59","H57"
"S60","H75"
"S61","H60"
"S62","H61"
"S63","H62"
"S64","H66"
"S65","H67"
"S66","H68"
"S67","H69"
"S68","H70"
"S69","H71"
"S70","H72"
"S71","H82"
"S72","H88"
"S72","H89"
"S73","H77"
"S74","H78"
"S75","H79"
"S76","H82"
"S77","H83"
"S78","H84"
"S80","H45"
"S80","H50"
"S81","H45"
"S81","H50"
"S82","H86"
"S83","H87"
"S84","H90"
"S85","H91"
"S86","H92"
"S87","H93"
"S88","H94"
"S89","H95"
"S90","H65"
"S91","H65"
