"symbiont","host"
"S7","H5"
"S21","H57"
"S21","H160"
"S38","H162"
"S47","H37"
"S47","H160"
"S47","H161"
"S52","H163"
"S55","H47"
"S61","H33"
"S67","H64"
"S71","H72"
"S74","H81"
"S76","H99"
"S78","H70"
"S79","H70"
"S80","H89"
"S80","H90"
"S83","H114"
"S84","H91"
"S85","H219"
"S86","H57"
"S86","H160"
"S86","H161"
"S91","H96"
"S92","H97"
"S95","H118"
"S98","H105"
"S98","H161"
"S100","H107"
"S101","H108"
"S102","H193"
"S103","H109"
"S105","H130"
"S107","H98"
"S107","H111"
"S108","H112"
"S109","H13"
"S110","H13"
"S111","H113"
"S112","H114"
"S113","H115"
"S114","H116"
"S114","H142"
"S114","H143"
"S115","H117"
"S116","H149"
"S117","H121"
"S118","H122"
"S119","H123"
"S120","H124"
"S121","H63"
"S121","H125"
"S122","H126"
"S123","H72"
"S124","H72"
"S126","H128"
"S128","H58"
"S129","H118"
"S129","H119"
"S130","H118"
"S130","H119"
"S131","H134"
"S132","H135"
"S134","H139"
"S135","H213"
"S136","H191"
"S136","H192"
"S138","H141"
"S139","H34"
"S140","H34"
"S141","H57"
"S141","H160"
"S141","H161"
"S142","H57"
"S142","H160"
"S143","H163"
"S144","H163"
"S146","H147"
"S147","H34"
"S148","H34"
"S149","H99"
"S149","H100"
"S150","H99"
"S150","H100"
"S151","H150"
"S152","H151"
"S153","H152"
"S154","H153"
"S155","H201"
"S156","H154"
"S157","H156"
"S159","H158"
"S160","H162"
"S161","H163"
"S162","H143"
"S163","H143"
"S164","H164"
"S165","H166"
"S167","H172"
"S168","H173"
"S169","H174"
"S170","H110"
"S171","H110"
"S172","H146"
"S172","H175"
"S173","H176"
"S174","H79"
"S174","H178"
"S175","H59"
"S175","H179"
"S176","H180"
"S177","H181"
"S178","H183"
"S179","H184"
"S180","H186"
"S181","H138"
"S181","H159"
"S182","H138"
"S182","H159"
"S183","H187"
"S184","H188"
"S185","H189"
"S186","H190"
"S187","H85"
"S188","H85"
"S189","H182"
"S190","H182"
"S191","H197"
"S192","H206"
"S192","H207"
"S193","H200"
"S194","H201"
"S195","H204"
"S196","H205"
"S197","H208"
"S198","H209"
"S199","H210"
"S200","H211"
"S201","H155"
"S202","H155"
"S203","H59"
"S203","H220"
"S204","H220"
"S205","H59"
"S205","H221"
