"symbiont","host"
"S5","H8"
"S20","H37"
"S21","H8"
"S21","H9"
"S22","H18"
"S23","H20"
"S24","H37"
"S25","H21"
"S28","H24"
"S29","H27"
"S30","H48"
"S32","H28"
"S35","H8"
"S35","H31"
"S36","H9"
"S37","H8"
"S37","H9"
"S39","H33"
"S43","H19"
"S45","H36"
"S46","H37"
"S47","H19"
"S48","H19"
"S49","H38"
"S50","H39"
"S50","H44"
"S51","H56"
"S51","H57"
"S52","H40"
"S53","H50"
"S55","H35"
"S55","H46"
"S56","H47"
"S57","H48"
"S58","H49"
"S59","H23"
"S59","H52"
"S60","H53"
"S61","H54"
"S62","H55"
"S63","H37"
"S64","H37"
