"symbiont","host"
"S24","H61"
"S24","H62"
"S26","H22"
"S27","H22"
"S34","H31"
"S35","H34"
"S37","H63"
"S37","H69"
"S38","H53"
"S39","H37"
"S40","H38"
"S43","H39"
"S46","H43"
"S47","H44"
"S48","H46"
"S48","H67"
"S48","H68"
"S49","H47"
"S50","H62"
"S51","H48"
"S53","H50"
"S54","H51"
"S55","H30"
"S55","H52"
"S56","H26"
"S56","H56"
"S57","H45"
"S58","H45"
"S59","H25"
"S60","H25"
"S61","H57"
"S62","H18"
"S62","H58"
"S63","H40"
"S64","H40"
"S65","H66"
"S66","H55"
"S66","H64"
"S67","H65"
"S68","H66"
"S69","H69"
"S70","H70"
"S71","H73"
"S72","H74"
