"symbiont","host"
"S17","H16"
"S22","H58"
"S25","H19"
"S26","H19"
"S29","H21"
"S32","H25"
"S35","H42"
"S35","H43"
"S36","H48"
"S36","H49"
"S39","H26"
"S43","H34"
"S44","H52"
"S44","H53"
"S45","H36"
"S46","H17"
"S48","H39"
"S48","H41"
"S49","H66"
"S50","H19"
"S51","H19"
"S52","H17"
"S53","H17"
"S54","H35"
"S54","H51"
"S55","H54"
"S56","H50"
"S57","H50"
"S58","H57"
"S59","H58"
"S61","H60"
"S62","H61"
"S63","H62"
"S65","H64"
"S66","H68"
"S67","H67"
"S68","H68"
"S69","H69"
"S70","H70"
"S71","H23"
"S71","H24"
"S72","H23"
"S72","H24"
"S73","H71"
"S74","H72"
