"symbiont","host"
"S6","H30"
"S10","H24"
"S12","H36"
"S12","H37"
"S14","H10"
"S15","H22"
"S21","H11"
"S26","H20"
"S27","H24"
"S28","H35"
"S29","H22"
"S36","H29"
"S37","H16"
"S39","H30"
"S40","H40"
"S41","H40"
"S47","H38"
"S48","H39"
"S49","H40"
"S50","H41"
"S51","H42"
"S52","H43"
"S54","H46"
"S55","H49"
"S56","H71"
"S56","H72"
"S57","H72"
"S58","H50"
"S59","H52"
"S64","H59"
"S65","H60"
"S66","H83"
"S67","H61"
"S68","H62"
"S69","H64"
"S69","H69"
"S69","H70"
"S70","H65"
"S71","H67"
"S73","H75"
"S74","H53"
"S74","H66"
"S74","H76"
"S75","H77"
"S76","H44"
"S76","H78"
"S77","H51"
"S77","H79"
"S78","H80"
"S79","H35"
"S80","H35"
"S81","H83"
"S82","H63"
"S82","H84"
