"symbiont","host"
"S34","H32"
"S38","H37"
"S46","H41"
"S48","H55"
"S48","H97"
"S49","H133"
"S52","H126"
"S52","H127"
"S53","H12"
"S54","H12"
"S55","H86"
"S56","H46"
"S59","H154"
"S64","H52"
"S67","H112"
"S67","H113"
"S71","H59"
"S73","H61"
"S77","H133"
"S78","H132"
"S81","H84"
"S82","H67"
"S84","H69"
"S87","H70"
"S95","H76"
"S96","H159"
"S96","H160"
"S97","H142"
"S98","H61"
"S99","H79"
"S100","H80"
"S101","H81"
"S102","H82"
"S102","H165"
"S103","H159"
"S104","H159"
"S105","H83"
"S106","H84"
"S110","H88"
"S111","H90"
"S112","H145"
"S113","H111"
"S115","H94"
"S116","H95"
"S117","H76"
"S118","H97"
"S120","H63"
"S120","H96"
"S120","H120"
"S120","H121"
"S121","H63"
"S121","H96"
"S121","H120"
"S121","H121"
"S122","H99"
"S123","H100"
"S125","H104"
"S126","H144"
"S127","H144"
"S128","H105"
"S130","H107"
"S131","H130"
"S134","H108"
"S135","H108"
"S136","H71"
"S137","H71"
"S138","H119"
"S139","H124"
"S140","H64"
"S140","H125"
"S141","H76"
"S142","H76"
"S143","H128"
"S144","H129"
"S145","H114"
"S146","H114"
"S147","H61"
"S148","H61"
"S149","H132"
"S150","H133"
"S151","H134"
"S152","H135"
"S153","H136"
"S154","H137"
"S155","H138"
"S156","H139"
"S157","H141"
"S158","H142"
"S159","H143"
"S160","H144"
"S161","H145"
"S162","H156"
"S162","H167"
"S162","H168"
"S163","H146"
"S164","H147"
"S165","H148"
"S166","H149"
"S167","H150"
"S168","H151"
"S169","H152"
"S170","H109"
"S171","H109"
"S172","H81"
"S172","H166"
"S173","H155"
"S174","H156"
"S174","H167"
"S174","H168"
"S175","H140"
"S176","H140"
"S177","H36"
"S178","H36"
"S179","H102"
"S180","H161"
"S181","H162"
"S182","H163"
"S182","H166"
"S183","H164"
"S184","H165"
"S186","H102"
"S187","H102"
"S188","H103"
"S189","H103"
