"symbiont","host"
"S13","H15"
"S18","H29"
"S20","H29"
"S23","H15"
"S30","H45"
"S30","H46"
"S31","H45"
"S33","H22"
"S33","H23"
"S33","H27"
"S40","H34"
"S42","H38"
"S43","H54"
"S44","H50"
"S45","H41"
"S46","H40"
"S47","H41"
"S48","H42"
"S50","H29"
"S51","H43"
"S52","H51"
"S52","H52"
"S53","H64"
"S53","H65"
"S54","H44"
"S55","H48"
"S56","H62"
"S56","H63"
"S57","H49"
"S58","H50"
"S59","H55"
"S60","H58"
"S61","H43"
"S62","H43"
"S63","H55"
"S64","H56"
"S65","H57"
"S66","H58"
"S67","H59"
"S68","H60"
"S69","H61"
