"symbiont","host"
"S23","H19"
"S24","H26"
"S24","H30"
"S24","H36"
"S26","H22"
"S27","H21"
"S28","H21"
"S29","H23"
"S30","H24"
"S31","H26"
"S32","H26"
"S32","H36"
"S33","H25"
"S34","H39"
"S35","H10"
"S35","H53"
"S36","H46"
"S37","H28"
"S38","H29"
"S39","H32"
"S40","H27"
"S41","H27"
"S44","H26"
"S44","H35"
"S45","H37"
"S46","H30"
"S46","H41"
"S47","H36"
"S47","H42"
"S48","H43"
"S49","H44"
"S51","H48"
"S52","H49"
"S53","H50"
"S54","H51"
"S55","H52"
"S56","H10"
"S56","H53"
"S57","H54"
"S58","H47"
"S58","H55"
