"symbiont","host"
"S20","H15"
"S21","H15"
"S27","H46"
"S29","H29"
"S33","H61"
"S37","H48"
"S37","H49"
"S39","H39"
"S40","H40"
"S41","H71"
"S45","H52"
"S46","H52"
"S50","H51"
"S51","H63"
"S53","H54"
"S54","H74"
"S54","H75"
"S55","H74"
"S55","H75"
"S57","H19"
"S58","H41"
"S59","H41"
"S60","H59"
"S61","H60"
"S62","H52"
"S62","H62"
"S63","H63"
"S64","H64"
"S65","H65"
"S66","H76"
"S67","H66"
"S68","H67"
"S69","H69"
"S70","H70"
"S71","H72"
"S73","H76"
"S74","H77"
"S75","H78"
"S76","H79"
"S77","H82"
"S78","H83"
"S79","H84"
"S80","H85"
"S80","H86"
"S81","H87"
"S82","H88"
"S83","H89"
