"symbiont","host"
"S25","H19"
"S30","H103"
"S32","H125"
"S32","H130"
"S33","H36"
"S37","H84"
"S51","H48"
"S52","H49"
"S56","H47"
"S56","H51"
"S57","H93"
"S60","H37"
"S60","H133"
"S62","H129"
"S62","H138"
"S62","H139"
"S64","H61"
"S65","H67"
"S66","H87"
"S69","H64"
"S70","H65"
"S71","H66"
"S73","H68"
"S74","H69"
"S75","H137"
"S76","H104"
"S77","H73"
"S78","H74"
"S79","H115"
"S79","H126"
"S79","H127"
"S80","H115"
"S80","H126"
"S83","H19"
"S84","H19"
"S85","H89"
"S86","H72"
"S87","H79"
"S88","H80"
"S89","H111"
"S92","H37"
"S92","H47"
"S92","H132"
"S95","H121"
"S95","H122"
"S96","H121"
"S97","H81"
"S98","H81"
"S100","H60"
"S100","H71"
"S100","H90"
"S101","H91"
"S103","H111"
"S104","H93"
"S106","H95"
"S107","H96"
"S108","H149"
"S109","H106"
"S111","H99"
"S112","H100"
"S113","H101"
"S114","H102"
"S115","H103"
"S116","H104"
"S117","H97"
"S117","H105"
"S118","H108"
"S120","H109"
"S121","H110"
"S123","H113"
"S124","H102"
"S125","H102"
"S126","H116"
"S127","H114"
"S127","H117"
"S128","H118"
"S129","H119"
"S131","H87"
"S133","H98"
"S134","H120"
"S135","H123"
"S136","H124"
"S137","H37"
"S137","H47"
"S137","H132"
"S138","H133"
"S139","H72"
"S140","H72"
"S141","H142"
"S142","H143"
"S143","H144"
"S144","H145"
"S145","H111"
"S146","H111"
"S147","H146"
"S148","H147"
