"symbiont","host"
"S29","H8"
"S30","H8"
"S31","H63"
"S34","H50"
"S35","H31"
"S36","H32"
"S39","H27"
"S40","H27"
"S41","H69"
"S45","H50"
"S46","H60"
"S46","H61"
"S50","H48"
"S52","H50"
"S60","H109"
"S61","H58"
"S66","H95"
"S68","H63"
"S69","H89"
"S70","H30"
"S71","H30"
"S72","H67"
"S74","H69"
"S76","H39"
"S78","H66"
"S79","H66"
"S80","H66"
"S81","H66"
"S82","H70"
"S83","H67"
"S86","H74"
"S87","H75"
"S89","H77"
"S90","H57"
"S90","H78"
"S92","H44"
"S93","H81"
"S94","H54"
"S95","H54"
"S96","H86"
"S97","H87"
"S98","H88"
"S99","H89"
"S100","H90"
"S101","H91"
"S102","H94"
"S103","H95"
"S104","H67"
"S105","H67"
"S106","H67"
"S107","H100"
"S108","H101"
"S110","H103"
"S111","H113"
"S112","H105"
"S113","H106"
"S114","H107"
"S115","H108"
"S116","H111"
"S118","H113"
"S119","H114"
