"symbiont","host"
"S8","H54"
"S11","H3"
"S12","H3"
"S16","H16"
"S20","H20"
"S24","H25"
"S25","H26"
"S25","H43"
"S26","H27"
"S27","H29"
"S28","H13"
"S28","H37"
"S29","H18"
"S31","H34"
"S32","H23"
"S33","H23"
"S35","H57"
"S36","H14"
"S37","H14"
"S38","H33"
"S39","H33"
"S40","H45"
"S41","H46"
"S41","H47"
"S42","H47"
"S43","H28"
"S44","H28"
"S45","H30"
"S45","H31"
"S46","H30"
"S46","H31"
"S48","H13"
"S48","H37"
"S48","H53"
"S49","H49"
"S50","H50"
"S51","H51"
"S52","H36"
"S53","H36"
"S54","H36"
"S55","H18"
"S57","H54"
"S59","H56"
"S60","H57"
"S61","H36"
"S62","H36"
"S63","H58"
"S64","H59"
