"symbiont","host"
"S6","H33"
"S11","H42"
"S12","H18"
"S22","H32"
"S22","H87"
"S23","H29"
"S25","H44"
"S27","H79"
"S30","H32"
"S32","H91"
"S35","H40"
"S36","H42"
"S37","H14"
"S38","H14"
"S40","H95"
"S41","H14"
"S41","H45"
"S43","H31"
"S44","H31"
"S46","H48"
"S47","H53"
"S50","H57"
"S56","H66"
"S58","H69"
"S58","H76"
"S59","H95"
"S60","H95"
"S62","H76"
"S63","H74"
"S64","H74"
"S65","H77"
"S66","H78"
"S68","H81"
"S70","H83"
"S71","H51"
"S72","H51"
"S73","H104"
"S75","H59"
"S75","H87"
"S76","H88"
"S77","H90"
"S78","H91"
"S79","H92"
"S80","H50"
"S81","H50"
"S82","H55"
"S83","H55"
"S84","H10"
"S85","H10"
"S86","H95"
"S87","H85"
"S88","H85"
"S90","H97"
"S91","H98"
"S93","H102"
"S94","H89"
"S95","H89"
"S96","H28"
"S96","H74"
"S97","H28"
"S97","H74"
"S98","H58"
"S99","H58"
"S100","H105"
"S101","H106"
"S102","H107"
"S103","H41"
"S103","H108"
"S104","H109"
"S105","H110"
