"symbiont","host"
"S36","H102"
"S39","H37"
"S45","H94"
"S47","H80"
"S47","H90"
"S48","H47"
"S49","H48"
"S50","H53"
"S52","H43"
"S53","H43"
"S57","H99"
"S57","H100"
"S59","H56"
"S62","H63"
"S64","H44"
"S65","H40"
"S66","H40"
"S67","H66"
"S69","H68"
"S71","H44"
"S72","H44"
"S73","H70"
"S74","H71"
"S75","H74"
"S76","H75"
"S77","H79"
"S78","H79"
"S81","H76"
"S82","H77"
"S83","H94"
"S84","H52"
"S84","H87"
"S84","H88"
"S85","H9"
"S86","H78"
"S87","H79"
"S88","H98"
"S89","H83"
"S90","H84"
"S91","H97"
"S92","H105"
"S94","H35"
"S96","H86"
"S97","H86"
"S98","H86"
"S99","H91"
"S100","H92"
"S101","H93"
"S102","H95"
"S103","H96"
"S104","H49"
"S105","H49"
"S106","H107"
"S107","H94"
"S108","H94"
"S109","H101"
"S110","H102"
"S111","H103"
"S112","H104"
"S113","H105"
"S114","H106"
"S115","H49"
"S116","H49"
"S117","H107"
"S118","H108"
