"symbiont","host"
"S8","H16"
"S8","H23"
"S11","H54"
"S12","H9"
"S17","H45"
"S18","H40"
"S23","H13"
"S24","H43"
"S26","H29"
"S26","H30"
"S27","H62"
"S29","H20"
"S29","H32"
"S31","H42"
"S33","H42"
"S33","H46"
"S34","H43"
"S35","H45"
"S35","H64"
"S36","H41"
"S37","H42"
"S38","H16"
"S38","H20"
"S38","H43"
"S39","H54"
"S40","H54"
"S40","H55"
"S41","H44"
"S42","H51"
"S43","H50"
"S44","H45"
"S45","H43"
"S45","H46"
"S46","H48"
"S47","H49"
"S48","H50"
"S49","H51"
"S50","H52"
"S52","H42"
"S53","H42"
"S54","H56"
"S56","H34"
"S56","H58"
"S57","H59"
"S58","H43"
"S58","H46"
"S59","H43"
"S59","H46"
"S60","H60"
"S60","H62"
"S60","H63"
"S61","H61"
"S62","H64"
"S63","H45"
"S63","H65"
"S64","H66"
"S65","H67"
