"symbiont","host"
"S8","H35"
"S18","H44"
"S18","H58"
"S18","H59"
"S29","H73"
"S30","H20"
"S31","H66"
"S31","H67"
"S34","H23"
"S41","H77"
"S42","H28"
"S44","H30"
"S47","H85"
"S47","H86"
"S48","H32"
"S50","H36"
"S51","H38"
"S52","H40"
"S53","H50"
"S54","H60"
"S56","H46"
"S57","H48"
"S57","H56"
"S58","H48"
"S59","H40"
"S60","H48"
"S63","H52"
"S64","H53"
"S65","H41"
"S65","H54"
"S66","H55"
"S67","H62"
"S68","H69"
"S68","H70"
"S69","H56"
"S69","H62"
"S70","H63"
"S71","H68"
"S72","H71"
"S73","H72"
"S76","H73"
"S77","H74"
"S78","H51"
"S78","H75"
"S79","H76"
"S80","H69"
"S81","H69"
"S82","H77"
"S83","H78"
"S84","H81"
"S85","H82"
"S86","H83"
"S87","H84"
