"symbiont","host"
"S25","H22"
"S27","H23"
"S28","H84"
"S29","H88"
"S31","H25"
"S34","H28"
"S39","H73"
"S42","H41"
"S45","H44"
"S47","H64"
"S48","H46"
"S50","H42"
"S50","H48"
"S53","H55"
"S55","H45"
"S56","H45"
"S57","H34"
"S58","H34"
"S59","H57"
"S60","H58"
"S62","H60"
"S63","H62"
"S64","H63"
"S65","H61"
"S66","H61"
"S67","H66"
"S68","H67"
"S69","H84"
"S70","H68"
"S72","H71"
"S74","H76"
"S76","H74"
"S77","H74"
"S78","H69"
"S78","H78"
"S79","H26"
"S79","H79"
"S80","H80"
"S81","H81"
"S82","H82"
"S83","H83"
"S84","H84"
"S85","H85"
"S86","H86"
"S87","H81"
"S88","H81"
"S89","H90"
"S90","H89"
"S91","H90"
"S92","H34"
"S93","H34"
"S94","H91"
"S95","H92"
"S96","H95"
"S97","H96"
