"symbiont","host"
"S12","H24"
"S14","H15"
"S17","H18"
"S18","H18"
"S21","H27"
"S23","H46"
"S24","H46"
"S28","H30"
"S28","H39"
"S28","H47"
"S30","H30"
"S32","H28"
"S34","H36"
"S35","H37"
"S37","H39"
"S38","H45"
"S39","H45"
"S40","H42"
"S41","H46"
"S45","H40"
"S46","H55"
"S46","H56"
"S46","H69"
"S47","H57"
"S48","H41"
"S50","H45"
"S51","H45"
"S52","H47"
"S53","H61"
"S54","H62"
"S55","H63"
"S56","H45"
"S57","H45"
"S58","H45"
"S59","H45"
"S60","H26"
"S61","H66"
"S62","H67"
"S63","H41"
"S63","H79"
"S64","H26"
"S65","H26"
"S66","H30"
"S67","H30"
"S69","H73"
"S70","H40"
"S71","H40"
"S72","H74"
"S73","H75"
"S74","H76"
"S75","H77"
"S76","H47"
"S77","H47"
"S78","H78"
"S79","H41"
"S79","H79"
